study,prenr,year,field,glescomp,survey,Fortlaufende,STARTH,STARTMIN,STARTSEC,starttime,ENDEH,ENDEMIN,ENDESEC,endtime,duration_time,TEXT,Participation_W1,Interupted,MODFRAGE,STRATEGI,VALENZ,Content,Character,Theme,ZEIT,POLHAND,KONKR,OBJ,POLEB,BULA,OBJ1,OBJ1S,OBJ1P,OBJ2,OBJ2S,OBJ2P,GRPDARST,HUMOR,Metaphor,Scold,ZAHLEN,LAGE,WERTE,STATISTI,BEISPIEL,HISTORIE,ZITAT
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",465,1,28,3,5283,1,28,10,5290,7,Black-yellow will mean that the gap between rich and poor will continue to widen.,Steinmeier,no,does not apply,Attack,Explicitly,Politics,does not apply,Social policy area,Future,Announcement of future plans,General presentation,singular,Federal level,does not apply,Schwarz-Gelbe Koalition,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,Yes,no,no,negative impression,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",466,1,28,10,5290,1,28,15,5295,5,A black-yellow coalition will mean a return to nuclear power.,Steinmeier,no,does not apply,Attack,Explicitly,Politics,does not apply,Special topic nuclear phase-out,Future,Announcement of future plans,General presentation,singular,Federal level,does not apply,Schwarz-Gelbe Koalition,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",467,1,28,15,5295,1,28,26,5306,11,"That is not my way, that is not the social democratic way. I believe that everyone who works should be able to live from their income.",Steinmeier,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Wage policy in general,Future,Announcement of future plans,Commonplace,singular,Federal level,does not apply,Frank-Walter Steinmeier,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,Yes,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",468,1,28,26,5306,1,28,38,5318,12,"I stand for health being available to everyone, regardless of how they are insured, that there are no differences.",Steinmeier,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Health policy in general,Future,Announcement of future plans,General presentation,singular,Federal level,does not apply,Frank-Walter Steinmeier,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,Yes,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",469,1,28,38,5318,1,29,3,5343,25,"And I stand by the decision to phase out nuclear energy. Ladies and gentlemen, please realize the importance of this decision, because I am firmly convinced that democracy will not work in the long term without social balance. That is why I want to lead a government that thinks socially",Steinmeier,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Social policy area,The future,Announcement of future plans,General presentation,singular,Federal level,does not apply,Frank-Walter Steinmeier,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,Yes,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",470,1,29,3,5343,1,29,12,5352,9,"and which ensures that common sense and responsibility return to the economy. I want work for tomorrow,",Steinmeier,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Economic/financial crisis specifically,Future,Announcement of future plans,Commonplace,singular,Federal level,does not apply,Frank-Walter Steinmeier,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,Yes,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",471,1,29,12,5352,1,29,15,5355,3,and I want to phase out nuclear power.,Steinmeier,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Special topic nuclear phase-out,Future,Announcement of future plans,Concrete statement,singular,Federal level,does not apply,Frank-Walter Steinmeier,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",472,1,29,15,5355,1,29,25,5365,10,"That is my path, ladies and gentlemen. I ask for your support and, of course, for your vote for the SPD.",Steinmeier,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Bundestag election campaign area,Future,None of this,does not apply,singular,Federal level,does not apply,SPD,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",473,1,29,25,5365,1,29,28,5368,3,"Chancellor, you have the last word.",Klöppel,no,open question,does not apply,does not apply,Politics,does not apply,TV duel itself/time accounts,does not apply,does not apply,does not apply,singular,Federal level,does not apply,Angela Merkel,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",474,1,29,28,5368,1,29,51,5391,23,"Dear citizens, I would first like to thank you for the trust you have placed in me over the past few years. This has helped me a great deal, especially in difficult situations. Over the past twelve months, we have managed to get the crisis under control, partly because - and this was very important to me - the focus was always on what unites us rather than what divides us.",Merkel,no,does not apply,No strategy,does not apply,Politics,does not apply,Economic/financial crisis specifically,The past,Description of made/not-made policy,General presentation,singular,Federal level,does not apply,"Bürger, Wähler, Volk",trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,positive impression,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",475,1,29,51,5391,1,30,6,5406,15,"But the times ahead are anything but easy. We need a state capable of acting, and for a state capable of acting we need clear political conditions. This is only possible with a strong CDU/CSU union.",Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Bundestag election campaign area,Future,Announcement of future plans,Zero statement,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",476,1,30,6,5406,1,30,19,5419,13,"Firstly, we want families to have a chance in our country. Children, parents and grandparents: together they define the future for a country that is fair to all generations.",Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Family policy in general,Future,Announcement of future plans,Commonplace,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,Yes,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",477,1,30,19,5419,1,30,30,5430,11,"We want more education and research so that our country can really move forward, because people's knowledge is our country's treasure.",Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Education policy area,Future,Announcement of future plans,Commonplace,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",478,1,30,30,5430,1,30,42,5442,12,"And we want - and this is the most important thing - jobs. Securing jobs and creating new ones. I believe that work for all is possible, that we can achieve this.",Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Labor market policy area,The future,Announcement of future plans,Commonplace,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",479,1,30,42,5442,1,30,55,5455,13,"In the social market economy, it must be possible for the strong to achieve something so that the weak can be helped. In a social market economy, work and the environment are not mutually exclusive, and we want to promote this.",Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Economic policy area,Future,Announcement of future plans,Commonplace,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,Yes,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",480,1,30,55,5455,1,30,57,5457,2,"A policy for families,",Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Family policy in general,Future,Announcement of future plans,Commonplace,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,Yes,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",481,1,30,57,5457,1,30,58,5458,1,"for education,",Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Education policy area,Future,Announcement of future plans,Commonplace,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,Yes,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",482,1,30,58,5458,1,30,59,5459,1,for the environment,Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Environmental protection/ nature conservation/ animal welfare,Future,Announcement of future plans,General presentation,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",483,1,30,59,5459,1,31,0,5460,1,and above all for work.,Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,"Unemployment, unemployment figures",Future,Announcement of future plans,Commonplace,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,Yes,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",484,1,31,0,5460,1,31,14,5474,14,"I promise you that, and I ask for your support and your two votes for the Union and therefore also for me as Chancellor. Together we can achieve a lot. I am convinced of that.",Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Bundestag election campaign area,Future,None of this,does not apply,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",485,1,31,14,5474,1,31,34,5494,20,"Thank you Mrs. Merkel, thank you Mr. Steinmeier, the time accounts are almost balanced again and now 90 minutes of TV dueling are coming to an end. There will be no extension, but ladies and gentlemen, you have the election in two weeks, so take your chance. We wish you all a good evening.",Limbourg,no,open question,does not apply,does not apply,Politics,does not apply,Bundestag election campaign area,does not apply,does not apply,does not apply,singular,Federal level,does not apply,"Bürger, Wähler, Volk",trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply
